PLANT_NAME,MATERIAL_NAME,BATCH_NUMBER,BALANCE_AS_OF_DATE,STOCK_MT,SELL_VALUE_USD,STATUS,DAYS_LEFT,LOSS_VALUE_USD
SINGAPORE-WAREHOUSE,MAT-0335,9303A8839,2024-10-31,12.375,6685.16,Expired,-49.0,334.25800000000004
SINGAPORE-WAREHOUSE,MAT-0335,2853A5194,2024-10-31,16.5,8913.3,Expired,-49.0,445.66499999999996
SINGAPORE-WAREHOUSE,MAT-0335,3863A8245,2024-10-31,16.5,8913.3,Expired,-49.0,445.66499999999996
SINGAPORE-WAREHOUSE,MAT-0335,2547A6874,2024-10-31,34.375,18569.56,Expired,-49.0,928.4780000000001
SINGAPORE-WAREHOUSE,MAT-0335,7347A9302,2024-10-31,0.85,459.54,Expired,-49.0,22.977000000000004
SINGAPORE-WAREHOUSE,MAT-0335,1384A5288,2024-10-31,89.375,48280.56,Expired,-49.0,2414.028
SINGAPORE-WAREHOUSE,MAT-0335,4931A9348,2024-10-31,37.125,20054.739999999998,Expired,-49.0,1002.737
SINGAPORE-WAREHOUSE,MAT-0335,5058A8207,2024-10-31,20.625,11141.44,Expired,-49.0,557.072
SINGAPORE-WAREHOUSE,MAT-0335,3847A2621,2024-10-31,11.0,5942.2,Expired,-49.0,297.11
SINGAPORE-WAREHOUSE,MAT-0335,1892A2137,2024-10-31,66.0,35653.2,Expired,-49.0,1782.6599999999999
SINGAPORE-WAREHOUSE,MAT-0335,3734A3162,2024-10-31,1.375,742.96,Expired,-49.0,37.148
SINGAPORE-WAREHOUSE,MAT-0335,9945A3736,2024-10-31,88.0,47537.6,Expired,-49.0,2376.88
SINGAPORE-WAREHOUSE,MAT-0335,8618A7480,2024-10-31,74.25,40110.22,Expired,-49.0,2005.5110000000002
SINGAPORE-WAREHOUSE,MAT-0335,6599A6694,2024-10-31,23.375,12627.36,Expired,-49.0,631.368
SINGAPORE-WAREHOUSE,MAT-0335,2570A3303,2024-10-31,50.875,27482.86,Expired,-49.0,1374.143
SINGAPORE-WAREHOUSE,MAT-0335,3038A3940,2024-10-31,4.125,2228.14,Expired,-49.0,111.407
SINGAPORE-WAREHOUSE,MAT-0335,3489A7094,2024-10-31,92.125,49765.74,Expired,-49.0,2488.2870000000003
SINGAPORE-WAREHOUSE,MAT-0335,8014A1156,2024-10-31,1.35,729.64,Expired,-49.0,36.482
SINGAPORE-WAREHOUSE,MAT-0335,3976A4457,2024-10-31,1.35,729.64,Expired,-49.0,36.482
SINGAPORE-WAREHOUSE,MAT-0335,4997A7192,2024-10-31,1.375,742.96,Expired,-49.0,37.148
SINGAPORE-WAREHOUSE,MAT-0335,7448A3314,2024-10-31,35.75,19312.52,Expired,-49.0,965.6260000000001
SINGAPORE-WAREHOUSE,MAT-0335,2258A7481,2024-10-31,90.75,49023.52,Expired,-49.0,2451.176
SINGAPORE-WAREHOUSE,MAT-0335,8775A7007,2024-10-31,89.375,48280.56,Expired,-49.0,2414.028
SINGAPORE-WAREHOUSE,MAT-0335,8788A6930,2024-10-31,81.125,43823.54,Expired,-49.0,2191.177
SINGAPORE-WAREHOUSE,MAT-0335,5528A3068,2024-10-31,92.125,49765.74,Expired,-49.0,2488.2870000000003
SINGAPORE-WAREHOUSE,MAT-0335,7414A4749,2024-10-31,94.875,51251.659999999996,Expired,-49.0,2562.583
SINGAPORE-WAREHOUSE,MAT-0335,4985A7559,2024-10-31,74.25,40110.22,Expired,-49.0,2005.5110000000002
SINGAPORE-WAREHOUSE,MAT-0335,6710A6700,2024-10-31,9.625,5199.24,Expired,-49.0,259.962
SINGAPORE-WAREHOUSE,MAT-0335,1471A6969,2024-10-31,39.875,21540.66,Expired,-49.0,1077.0330000000001
SINGAPORE-WAREHOUSE,MAT-0335,5734A3919,2024-10-31,59.125,31939.14,Expired,-49.0,1596.957
SINGAPORE-WAREHOUSE,MAT-0335,7864A8936,2024-10-31,5.45,2944.46,Expired,-49.0,147.223
SINGAPORE-WAREHOUSE,MAT-0335,8219A8351,2024-10-31,66.0,35653.2,Expired,-49.0,1782.6599999999999
SINGAPORE-WAREHOUSE,MAT-0335,6352A9791,2024-10-31,33.0,17826.6,Expired,-49.0,891.3299999999999
SINGAPORE-WAREHOUSE,MAT-0335,5344A7857,2024-10-31,83.875,45309.46,Expired,-49.0,2265.473
SINGAPORE-WAREHOUSE,MAT-0335,1203A7108,2024-10-31,1.375,742.96,Expired,-49.0,37.148
SINGAPORE-WAREHOUSE,MAT-0335,9721A9994,2024-10-31,1.375,742.96,Expired,-49.0,37.148
SINGAPORE-WAREHOUSE,MAT-0335,9874A3841,2024-10-31,20.625,11141.44,Expired,-49.0,557.072
SINGAPORE-WAREHOUSE,MAT-0335,5649A1348,2024-10-31,4.125,2228.14,Expired,-49.0,111.407
SINGAPORE-WAREHOUSE,MAT-0335,4841A9789,2024-10-31,6.875,3714.06,Expired,-49.0,185.703
SINGAPORE-WAREHOUSE,MAT-0335,9178A6850,2024-10-31,8.25,4457.0199999999995,Expired,-49.0,222.851
SINGAPORE-WAREHOUSE,MAT-0335,5678A5897,2024-10-31,16.5,8913.3,Expired,-49.0,445.66499999999996
SINGAPORE-WAREHOUSE,MAT-0335,6603A2125,2024-10-31,16.5,8913.3,Expired,-49.0,445.66499999999996
SINGAPORE-WAREHOUSE,MAT-0335,1204A4055,2024-10-31,2.75,1485.92,Expired,-49.0,74.296
SINGAPORE-WAREHOUSE,MAT-0335,1103A5975,2024-10-31,46.75,25254.72,Expired,-49.0,1262.736
SINGAPORE-WAREHOUSE,MAT-0335,4831A2400,2024-10-31,11.0,5942.2,Expired,-49.0,297.11
SINGAPORE-WAREHOUSE,MAT-0335,1995A3215,2024-10-31,24.75,13370.32,Expired,-49.0,668.5160000000001
SINGAPORE-WAREHOUSE,MAT-0335,9492A3417,2024-10-31,60.5,32682.1,Expired,-49.0,1634.105
SINGAPORE-WAREHOUSE,MAT-0335,4534A1297,2024-10-31,30.25,16341.42,Expired,-49.0,817.071
SINGAPORE-WAREHOUSE,MAT-0335,2608A7116,2024-10-31,74.25,40110.22,Expired,-49.0,2005.5110000000002
SINGAPORE-WAREHOUSE,MAT-0335,3052A1622,2024-10-31,90.75,49023.52,Expired,-49.0,2451.176
SINGAPORE-WAREHOUSE,MAT-0335,5111A3229,2024-10-31,90.75,49023.52,Expired,-49.0,2451.176
SINGAPORE-WAREHOUSE,MAT-0335,7017A6817,2024-10-31,44.0,23768.8,Expired,-49.0,1188.44
SINGAPORE-WAREHOUSE,MAT-0335,8746A1627,2024-10-31,79.75,43081.32,Expired,-49.0,2154.0660000000003
SINGAPORE-WAREHOUSE,MAT-0335,2110A3438,2024-10-31,44.0,23768.8,Expired,-49.0,1188.44
SINGAPORE-WAREHOUSE,MAT-0335,4572A3548,2024-10-31,23.375,12627.36,Expired,-49.0,631.368
SINGAPORE-WAREHOUSE,MAT-0335,5891A7629,2024-10-31,57.75,31196.92,Expired,-49.0,1559.846
SINGAPORE-WAREHOUSE,MAT-0335,7737A9028,2024-10-31,49.5,26739.9,Expired,-49.0,1336.9950000000001
SINGAPORE-WAREHOUSE,MAT-0335,9535A8234,2024-10-31,74.25,40110.22,Expired,-49.0,2005.5110000000002
SINGAPORE-WAREHOUSE,MAT-0335,3360A4823,2024-10-31,92.125,49765.74,Expired,-49.0,2488.2870000000003
SINGAPORE-WAREHOUSE,MAT-0335,6648A9962,2024-10-31,79.75,43081.32,Expired,-49.0,2154.0660000000003
SINGAPORE-WAREHOUSE,MAT-0335,2329A5209,2024-10-31,67.375,36396.159999999996,Expired,-49.0,1819.808
SINGAPORE-WAREHOUSE,MAT-0335,4592A2007,2024-10-31,24.75,13370.32,Expired,-49.0,668.5160000000001
SINGAPORE-WAREHOUSE,MAT-0335,2438A1284,2024-10-31,55.0,29711.0,Expired,-49.0,1485.5500000000002
SINGAPORE-WAREHOUSE,MAT-0177,1165,2024-10-31,5.775,1202.5,Expired,,120.25
SINGAPORE-WAREHOUSE,MAT-0125,K1286,2024-10-31,0.325,456950.0,Expired,,137085.0
SINGAPORE-WAREHOUSE,MAT-0125,K8761,2024-10-31,3.0,4218000.0,Expired,,1265400.0
SINGAPORE-WAREHOUSE,MAT-0125,K7324,2024-10-31,0.75,1054500.0,Expired,,316350.0
SINGAPORE-WAREHOUSE,MAT-0074,9567,2024-10-31,20.625,4097.38,Expired,-38.0,614.607
SINGAPORE-WAREHOUSE,MAT-0074,3701,2024-10-31,2.725,541.68,Expired,-38.0,81.252
SINGAPORE-WAREHOUSE,MAT-0074,5288D1384,2024-10-31,97.575,19383.56,Expired,-38.0,2907.534
SINGAPORE-WAREHOUSE,MAT-0074,4414D2986,2024-10-31,72.875,14476.619999999999,Expired,-38.0,2171.493
SINGAPORE-WAREHOUSE,MAT-0074,1926D2780,2024-10-31,97.625,19393.18,Expired,-38.0,2908.977
SINGAPORE-WAREHOUSE,MAT-0074,7953,2024-10-31,90.725,18022.7,Expired,-38.0,2703.405
SINGAPORE-WAREHOUSE,MAT-0074,2943,2024-10-31,12.375,2458.2799999999997,Expired,-38.0,368.74199999999996
SINGAPORE-WAREHOUSE,MAT-0057,S9712B,2024-10-31,16.075,12609.6,Expired,,2521.92
SINGAPORE-WAREHOUSE,MAT-0088,2098,2024-10-31,9.525,4158.8,Expired,,831.7600000000001
SINGAPORE-WAREHOUSE,MAT-0024,5621A6277,2024-10-31,38.5,19658.1,Near Expiry,64.0,0.0
SINGAPORE-WAREHOUSE,MAT-0024,2358A1313,2024-10-31,85.25,43529.02,Near Expiry,64.0,0.0
SINGAPORE-WAREHOUSE,MAT-0024,2148A5714,2024-10-31,92.125,47038.84,Near Expiry,64.0,0.0
SINGAPORE-WAREHOUSE,MAT-0024,5765A3467,2024-10-31,56.375,28785.26,Near Expiry,64.0,0.0
SINGAPORE-WAREHOUSE,MAT-0024,5873A2025,2024-10-31,89.375,45635.06,Near Expiry,64.0,0.0
SINGAPORE-WAREHOUSE,MAT-0024,6757A3049,2024-10-31,66.0,33699.6,Near Expiry,64.0,0.0
SINGAPORE-WAREHOUSE,MAT-0024,4780A2833,2024-10-31,42.625,21764.14,Near Expiry,64.0,0.0
SINGAPORE-WAREHOUSE,MAT-0271,6107A9118,2024-10-31,91.7,46822.02,Expired,,11705.505
SINGAPORE-WAREHOUSE,MAT-0271,2030A9601,2024-10-31,42.575,21738.98,Expired,,5434.745
SINGAPORE-WAREHOUSE,MAT-0361,P5768A,2024-10-31,12.0,12609.6,Expired,,6304.8
SINGAPORE-WAREHOUSE,MAT-0338,L2737A,2024-10-31,7.025,7226.1,Expired,,2890.4400000000005
SINGAPORE-WAREHOUSE,MAT-0338,L5620A,2024-10-31,65.7,67579.02,Expired,,27031.608000000004
SINGAPORE-WAREHOUSE,MAT-0427,P8773A,2024-10-31,15.0,16983.0,Expired,,7642.35
SINGAPORE-WAREHOUSE,MAT-0185,P9555A,2024-10-31,12.0,12520.8,Expired,,3756.24
SINGAPORE-WAREHOUSE,MAT-0081,P4206A,2024-10-31,25.5,27023.32,Expired,,12160.494
SINGAPORE-WAREHOUSE,MAT-0390,M6207A,2024-10-31,0.175,72.52,Expired,-79.0,21.755999999999997
SINGAPORE-WAREHOUSE,MAT-0390,M9751C,2024-10-31,1.375,569.8,Expired,-79.0,170.93999999999997
SINGAPORE-WAREHOUSE,MAT-0390,M7733C,2024-10-31,1.35,559.4399999999999,Expired,-79.0,167.83199999999997
SINGAPORE-WAREHOUSE,MAT-0112,M8650C,2024-10-31,0.925,383.32,Expired,-168.0,76.664
SINGAPORE-WAREHOUSE,MAT-0113,M8268C,2024-10-31,24.75,10256.4,Urgent to Clear,7.0,0.0
SINGAPORE-WAREHOUSE,MAT-0032,P2970A,2024-10-31,60.2,65040.08,Expired,,13008.016000000001
SINGAPORE-WAREHOUSE,MAT-0114,L6133A,2024-10-31,0.1,103.6,Expired,,41.44
SINGAPORE-WAREHOUSE,MAT-0114,L4708A,2024-10-31,1.475,1528.1,Expired,,611.24
SINGAPORE-WAREHOUSE,MAT-0178,P6485A,2024-10-31,1.1,1186.22,Expired,,237.24400000000003
SINGAPORE-WAREHOUSE,MAT-0178,P7281A,2024-10-31,0.25,269.36,Expired,,53.87200000000001
SINGAPORE-WAREHOUSE,MAT-0178,P4546A,2024-10-31,0.475,512.08,Expired,,102.41600000000001
SINGAPORE-WAREHOUSE,MAT-0075,P5964A,2024-10-31,52.725,56183.76,Expired,,16855.128
SINGAPORE-WAREHOUSE,MAT-0065,5356C,2024-10-31,0.0,1847.04,Expired,-174.0,461.76
SINGAPORE-WAREHOUSE,MAT-0065,9779A,2024-10-31,0.375,172.42,Expired,-174.0,43.105
SINGAPORE-WAREHOUSE,MAT-0065,6400A,2024-10-31,52.125,23915.32,Expired,-174.0,5978.83
SINGAPORE-WAREHOUSE,MAT-0065,7362A,2024-10-31,22.0,10093.6,Expired,-174.0,2523.4
SINGAPORE-WAREHOUSE,MAT-0065,1779A,2024-10-31,59.125,29650.32,Expired,-174.0,7412.58
SINGAPORE-WAREHOUSE,MAT-0065,7633A,2024-10-31,10.95,5023.86,Expired,-174.0,1255.965
SINGAPORE-WAREHOUSE,MAT-0065,4356A,2024-10-31,74.25,34065.9,Expired,-174.0,8516.475
SINGAPORE-WAREHOUSE,MAT-0065,8245A,2024-10-31,1.325,608.28,Expired,-174.0,152.07
SINGAPORE-WAREHOUSE,MAT-0065,7194A,2024-10-31,49.5,22710.6,Expired,-174.0,5677.65
SINGAPORE-WAREHOUSE,MAT-0065,7186A,2024-10-31,46.75,21448.9,Expired,-174.0,5362.225
SINGAPORE-WAREHOUSE,MAT-0413,4337A,2024-10-31,0.975,498.02,Expired,-136.0,99.604
SINGAPORE-WAREHOUSE,MAT-0413,4754A,2024-10-31,1.375,702.26,Expired,-136.0,140.452
SINGAPORE-WAREHOUSE,MAT-0413,7336A,2024-10-31,34.15,17437.36,Expired,-136.0,3487.472
SINGAPORE-WAREHOUSE,MAT-0413,7601A,2024-10-31,49.5,25274.7,Expired,-136.0,5054.9400000000005
SINGAPORE-WAREHOUSE,MAT-0028,M9388A,2024-10-31,0.875,324.12,Expired,,145.854
SINGAPORE-WAREHOUSE,MAT-0028,M7457B,2024-10-31,17.875,6614.12,Expired,,2976.354
SINGAPORE-WAREHOUSE,MAT-0397,P8066A,2024-10-31,47.3,50402.88,Expired,,10080.576000000001
SINGAPORE-WAREHOUSE,MAT-0397,P8121A,2024-10-31,144.0,153446.4,Expired,,30689.28
SINGAPORE-WAREHOUSE,MAT-0180,M5666A,2024-10-31,1.375,681.54,Expired,-193.0,34.077
SINGAPORE-WAREHOUSE,MAT-0180,M4995B,2024-10-31,56.375,27950.54,Expired,-193.0,1397.527
SINGAPORE-WAREHOUSE,MAT-0180,M8366C,2024-10-31,16.5,8180.7,Expired,-193.0,409.035
SINGAPORE-WAREHOUSE,MAT-0050,S2115A,2024-10-31,4.4,3549.04,Expired,,1064.712
SINGAPORE-WAREHOUSE,MAT-0422,M8820A,2024-10-31,4.1,1395.6399999999999,Expired,,697.8199999999999
SINGAPORE-WAREHOUSE,MAT-0186,P1323A,2024-10-31,557.2,518535.76,Expired,,103707.152
SINGAPORE-WAREHOUSE,MAT-0186,P7466A,2024-10-31,556.5,517883.82,Expired,,103576.76400000001
SINGAPORE-WAREHOUSE,MAT-0373,M1668A,2024-10-31,0.0,19.98,Expired,,0.9990000000000001
SINGAPORE-WAREHOUSE,MAT-0357,9353,2024-10-31,5.025,714.84,Expired,,214.452
SINGAPORE-WAREHOUSE,MAT-0340,M9362A,2024-10-31,67.3,62750.52,Expired,-228.0,15687.63
SINGAPORE-WAREHOUSE,MAT-0340,M2689A,2024-10-31,35.725,33310.36,Expired,-228.0,8327.59
SINGAPORE-WAREHOUSE,MAT-0340,M3431A,2024-10-31,1.2,1118.8799999999999,Expired,-228.0,279.71999999999997
SINGAPORE-WAREHOUSE,MAT-0340,M8648A,2024-10-31,38.5,35897.4,Expired,-228.0,8974.35
SINGAPORE-WAREHOUSE,MAT-0340,M7096A,2024-10-31,182.275,169953.58,Expired,-228.0,42488.395
SINGAPORE-WAREHOUSE,MAT-0340,M4259A,2024-10-31,644.85,601258.14,Expired,-228.0,150314.535
SINGAPORE-WAREHOUSE,MAT-0340,M1449A,2024-10-31,473.425,441421.83999999997,Expired,-228.0,110355.45999999999
SINGAPORE-WAREHOUSE,MAT-0340,M5336A,2024-10-31,49.475,46130.86,Expired,-228.0,11532.715
SINGAPORE-WAREHOUSE,MAT-0022,M6559A,2024-10-31,6.875,2035.0,Expired,,610.5
SINGAPORE-WAREHOUSE,MAT-0136,M7595A,2024-10-31,12.375,3663.0,Expired,,915.75
SINGAPORE-WAREHOUSE,MAT-0295,8863A,2024-10-31,6.85,3041.4,Expired,,760.35
SINGAPORE-WAREHOUSE,MAT-0295,9718A,2024-10-31,17.825,7914.3,Expired,,1978.575
SINGAPORE-WAREHOUSE,MAT-0295,5212A,2024-10-31,86.625,38461.5,Expired,,9615.375
SINGAPORE-WAREHOUSE,MAT-0295,5649A,2024-10-31,61.875,27472.5,Expired,,6868.125
SINGAPORE-WAREHOUSE,MAT-0250,M2345C,2024-10-31,0.875,310.8,Expired,-238.0,62.160000000000004
SINGAPORE-WAREHOUSE,MAT-0250,M2801B,2024-10-31,15.125,5372.4,Expired,-238.0,1074.48
SINGAPORE-WAREHOUSE,MAT-0250,M5732A,2024-10-31,19.25,6837.6,Expired,-238.0,1367.5200000000002
SINGAPORE-WAREHOUSE,MAT-0250,M4303B,2024-10-31,30.25,10744.8,Expired,-238.0,2148.96
SINGAPORE-WAREHOUSE,MAT-0250,M2131B,2024-10-31,5.5,1953.6,Expired,-238.0,390.72
SINGAPORE-WAREHOUSE,MAT-0250,M5734A,2024-10-31,43.975,15619.92,Expired,-238.0,3123.9840000000004
SINGAPORE-WAREHOUSE,MAT-0250,M7971B,2024-10-31,5.425,1926.96,Expired,-238.0,385.39200000000005
SINGAPORE-WAREHOUSE,MAT-0250,M2430A,2024-10-31,1.35,479.52,Expired,-238.0,95.904
SINGAPORE-WAREHOUSE,MAT-0250,M9221B,2024-10-31,9.6,3409.92,Expired,-238.0,681.984
SINGAPORE-WAREHOUSE,MAT-0305,M2501A,2024-10-31,1.35,479.52,Expired,-261.0,71.928
SINGAPORE-WAREHOUSE,MAT-0104,M5419A,2024-10-31,6.875,2340.62,Expired,-126.0,351.09299999999996
SINGAPORE-WAREHOUSE,MAT-0104,M4739C,2024-10-31,1.35,459.54,Expired,-126.0,68.931
SINGAPORE-WAREHOUSE,MAT-0104,M7466A,2024-10-31,0.825,281.2,Expired,-126.0,42.18
SINGAPORE-WAREHOUSE,MAT-0104,M6980C,2024-10-31,70.125,23870.92,Expired,-126.0,3580.6379999999995
SINGAPORE-WAREHOUSE,MAT-0104,M9678C,2024-10-31,12.375,4212.82,Expired,-126.0,631.9229999999999
SINGAPORE-WAREHOUSE,MAT-0104,M4754A,2024-10-31,24.675,8399.74,Expired,-126.0,1259.961
SINGAPORE-WAREHOUSE,MAT-0288,6708A5590,2024-10-31,23.375,11243.56,Expired,-189.0,1686.5339999999999
SINGAPORE-WAREHOUSE,MAT-0115,7850A8804,2024-10-31,23.375,12108.619999999999,Expired,-97.0,3632.586
SINGAPORE-WAREHOUSE,MAT-0039,4618A9748,2024-10-31,19.25,9686.6,Expired,,2421.65
SINGAPORE-WAREHOUSE,MAT-0274,1033A3014,2024-10-31,65.5,33929.0,Expired,-201.0,10178.699999999999
SINGAPORE-WAREHOUSE,MAT-0037,8117A1940,2024-10-31,1.225,453.62,Expired,-211.0,68.04299999999999
SINGAPORE-WAREHOUSE,MAT-0037,8927A3240,2024-10-31,4.125,1526.62,Expired,-211.0,228.99299999999997
SINGAPORE-WAREHOUSE,MAT-0037,5390A5098,2024-10-31,1.35,499.5,Expired,-211.0,74.925
SINGAPORE-WAREHOUSE,MAT-0037,8872A8337,2024-10-31,4.125,1526.62,Expired,-211.0,228.99299999999997
SINGAPORE-WAREHOUSE,MAT-0037,1990A9917,2024-10-31,12.375,4579.12,Expired,-211.0,686.8679999999999
SINGAPORE-WAREHOUSE,MAT-0037,9083A5208,2024-10-31,24.75,9157.5,Expired,-211.0,1373.625
SINGAPORE-WAREHOUSE,MAT-0037,9695A3621,2024-10-31,24.75,9157.5,Expired,-211.0,1373.625
SINGAPORE-WAREHOUSE,MAT-0037,8394A2951,2024-10-31,66.0,24420.0,Expired,-211.0,3663.0
SINGAPORE-WAREHOUSE,MAT-0037,3746A3517,2024-10-31,49.5,18315.0,Expired,-211.0,2747.25
SINGAPORE-WAREHOUSE,MAT-0037,8734A2245,2024-10-31,8.25,3052.5,Expired,-211.0,457.875
SINGAPORE-WAREHOUSE,MAT-0037,2592A2860,2024-10-31,49.5,18315.0,Expired,-211.0,2747.25
SINGAPORE-WAREHOUSE,MAT-0037,5638A3863,2024-10-31,45.375,16789.12,Expired,-211.0,2518.368
SINGAPORE-WAREHOUSE,MAT-0179,4409A,2024-10-31,23.375,16260.02,Expired,,4878.006
SINGAPORE-WAREHOUSE,MAT-0030,8990A8637,2024-10-31,33.625,13187.539999999999,Expired,,659.377
SINGAPORE-WAREHOUSE,MAT-0030,3214A4056,2024-10-31,19.5,7647.9,Expired,,382.395
SINGAPORE-WAREHOUSE,MAT-0226,M5385A,2024-10-31,73.65,31610.579999999998,Urgent to Clear,5.0,0.0
SINGAPORE-WAREHOUSE,MAT-0226,M8590B,2024-10-31,35.75,15343.9,Urgent to Clear,5.0,0.0
SINGAPORE-WAREHOUSE,MAT-0226,M8221A,2024-10-31,24.75,10622.7,Urgent to Clear,5.0,0.0
SINGAPORE-WAREHOUSE,MAT-0273,M3854A,2024-10-31,74.25,26373.6,Expired,-113.0,7912.079999999999
SINGAPORE-WAREHOUSE,MAT-0273,M2648C,2024-10-31,53.625,19047.6,Expired,-113.0,5714.28
SINGAPORE-WAREHOUSE,MAT-0273,M7332A,2024-10-31,4.125,1465.2,Expired,-113.0,439.56
SINGAPORE-WAREHOUSE,MAT-0273,M2660A,2024-10-31,4.125,1465.2,Expired,-113.0,439.56
SINGAPORE-WAREHOUSE,MAT-0273,M3431C,2024-10-31,19.25,6837.6,Expired,-113.0,2051.28
SINGAPORE-WAREHOUSE,MAT-0273,M3242B,2024-10-31,6.875,2442.0,Expired,-113.0,732.6
SINGAPORE-WAREHOUSE,MAT-0273,M3467A,2024-10-31,11.0,3907.2,Expired,-113.0,1172.1599999999999
SINGAPORE-WAREHOUSE,MAT-0273,M6989B,2024-10-31,35.75,12698.4,Expired,-113.0,3809.5199999999995
SINGAPORE-WAREHOUSE,MAT-0273,M2124A,2024-10-31,0.4,142.07999999999998,Expired,-113.0,42.623999999999995
SINGAPORE-WAREHOUSE,MAT-0218,9753A2973,2024-10-31,6.875,2390.94,Expired,-224.0,717.282
SINGAPORE-WAREHOUSE,MAT-0218,8805A7439,2024-10-31,0.775,269.36,Expired,-224.0,80.808
SINGAPORE-WAREHOUSE,MAT-0025,8530A8966,2024-10-31,34.375,13736.619999999999,Near Expiry,80.0,0.0
SINGAPORE-WAREHOUSE,MAT-0025,5642A8593,2024-10-31,89.375,35714.62,Near Expiry,80.0,0.0
SINGAPORE-WAREHOUSE,MAT-0105,M7735C,2024-10-31,3.525,1277.98,Expired,-223.0,191.697
SINGAPORE-WAREHOUSE,MAT-0237,2146A,2024-10-31,4.125,2075.7,Expired,-103.0,103.785
SINGAPORE-WAREHOUSE,MAT-0237,7910A,2024-10-31,79.75,40130.2,Expired,-103.0,2006.51
SINGAPORE-WAREHOUSE,MAT-0237,4592A,2024-10-31,49.5,24908.4,Expired,-103.0,1245.42
SINGAPORE-WAREHOUSE,MAT-0237,2407A,2024-10-31,5.475,2755.02,Expired,-103.0,137.751
SINGAPORE-WAREHOUSE,MAT-0237,5817A,2024-10-31,52.25,26292.2,Expired,-103.0,1314.6100000000001
SINGAPORE-WAREHOUSE,MAT-0237,2989A,2024-10-31,41.25,20757.0,Expired,-103.0,1037.8500000000001
SINGAPORE-WAREHOUSE,MAT-0237,7240A,2024-10-31,57.75,29059.8,Expired,-103.0,1452.99
SINGAPORE-WAREHOUSE,MAT-0237,5239A,2024-10-31,81.125,40822.1,Expired,-103.0,2041.105
SINGAPORE-WAREHOUSE,MAT-0237,3718A,2024-10-31,46.75,23524.6,Expired,-103.0,1176.23
SINGAPORE-WAREHOUSE,MAT-0237,8523A,2024-10-31,54.95,27650.84,Expired,-103.0,1382.5420000000001
SINGAPORE-WAREHOUSE,MAT-0237,5790B,2024-10-31,53.625,26984.1,Expired,-103.0,1349.205
SINGAPORE-WAREHOUSE,MAT-0237,7762A,2024-10-31,13.75,6919.0,Expired,-103.0,345.95000000000005
SINGAPORE-WAREHOUSE,MAT-0237,3570A,2024-10-31,1.375,691.9,Expired,-103.0,34.595
SINGAPORE-WAREHOUSE,MAT-0237,6694B,2024-10-31,77.0,38746.4,Expired,-103.0,1937.3200000000002
SINGAPORE-WAREHOUSE,MAT-0237,8414A,2024-10-31,64.625,32519.3,Expired,-103.0,1625.9650000000001
SINGAPORE-WAREHOUSE,MAT-0237,9952A,2024-10-31,15.125,7610.9,Expired,-103.0,380.545
SINGAPORE-WAREHOUSE,MAT-0237,6939A,2024-10-31,78.2,39350.24,Expired,-103.0,1967.512
SINGAPORE-WAREHOUSE,MAT-0116,4390A,2024-10-31,3.675,1686.46,Expired,-209.0,421.615
SINGAPORE-WAREHOUSE,MAT-0116,9950B,2024-10-31,74.25,34065.9,Expired,-209.0,8516.475
SINGAPORE-WAREHOUSE,MAT-0116,8685B,2024-10-31,75.1,34455.88,Expired,-209.0,8613.97
SINGAPORE-WAREHOUSE,MAT-0116,7052A,2024-10-31,1.375,631.22,Expired,-209.0,157.805
SINGAPORE-WAREHOUSE,MAT-0116,9891A,2024-10-31,53.625,24603.52,Expired,-209.0,6150.88
SINGAPORE-WAREHOUSE,MAT-0116,1219A,2024-10-31,19.25,8831.9,Expired,-209.0,2207.975
SINGAPORE-WAREHOUSE,MAT-0116,7562A,2024-10-31,83.875,38482.22,Expired,-209.0,9620.555
SINGAPORE-WAREHOUSE,MAT-0116,3567A,2024-10-31,13.75,10093.6,Expired,-209.0,2523.4
SINGAPORE-WAREHOUSE,MAT-0085,6958A,2024-10-31,0.4,201.28,Expired,-119.0,50.32
SINGAPORE-WAREHOUSE,MAT-0085,2467A,2024-10-31,24.75,12454.2,Expired,-119.0,3113.55
SINGAPORE-WAREHOUSE,MAT-0171,M9431A,2024-10-31,1.3,519.48,Expired,-32.0,25.974000000000004
SINGAPORE-WAREHOUSE,MAT-0171,M2856A,2024-10-31,16.5,6593.4,Expired,-32.0,329.67
SINGAPORE-WAREHOUSE,MAT-0171,M3690B,2024-10-31,24.75,9890.1,Expired,-32.0,494.50500000000005
SINGAPORE-WAREHOUSE,MAT-0354,M5858B,2024-10-31,1.275,462.5,Expired,-143.0,115.625
SINGAPORE-WAREHOUSE,MAT-0354,M2334B,2024-10-31,16.5,5982.9,Expired,-143.0,1495.725
SINGAPORE-WAREHOUSE,MAT-0354,M3783A,2024-10-31,1.375,498.76,Expired,-143.0,124.69
SINGAPORE-WAREHOUSE,MAT-0354,M6721B,2024-10-31,24.75,8974.72,Expired,-143.0,2243.68
SINGAPORE-WAREHOUSE,MAT-0354,M3309B,2024-10-31,31.625,11467.039999999999,Expired,-143.0,2866.7599999999998
SINGAPORE-WAREHOUSE,MAT-0354,M1292A,2024-10-31,71.475,25917.02,Expired,-143.0,6479.255
SINGAPORE-WAREHOUSE,MAT-0354,M7266B,2024-10-31,4.125,1495.54,Expired,-143.0,373.885
SINGAPORE-WAREHOUSE,MAT-0354,M1463A,2024-10-31,1.3,471.38,Expired,-143.0,117.845
